locus_tag	ftype	length_bp	gene	EC_number	COG	product
JDBAEIFD_01299	CDS	1044	rbsR_3		COG1609	Ribose operon repressor
JDBAEIFD_01300	CDS	915	lacG			Lactose transport system permease protein LacG
JDBAEIFD_01301	CDS	1008	lacF_4			Lactose transport system permease protein LacF
JDBAEIFD_01302	CDS	1305	araN_2		COG1653	putative arabinose-binding protein
JDBAEIFD_01303	CDS	519				hypothetical protein
JDBAEIFD_01304	CDS	1539	pdtaS	2.7.13.3	COG3920	putative sensor histidine kinase pdtaS
JDBAEIFD_01305	CDS	1362				hypothetical protein
JDBAEIFD_01306	CDS	420				hypothetical protein
JDBAEIFD_01307	CDS	477				hypothetical protein
JDBAEIFD_01308	CDS	987				hypothetical protein
JDBAEIFD_01309	CDS	1065				hypothetical protein
JDBAEIFD_01310	CDS	1836				hypothetical protein
JDBAEIFD_01311	CDS	2445	betA	1.2.1.8		Oxygen-dependent choline dehydrogenase
JDBAEIFD_01312	CDS	1128	rlmC	2.1.1.189	COG2265	23S rRNA (uracil(747)-C(5))-methyltransferase RlmC
JDBAEIFD_01313	CDS	327				hypothetical protein
JDBAEIFD_01314	CDS	471	hcp1		COG3157	Protein hcp1
JDBAEIFD_01315	CDS	2208				hypothetical protein
JDBAEIFD_01316	CDS	513				hypothetical protein
JDBAEIFD_01317	CDS	330				hypothetical protein
JDBAEIFD_01318	CDS	1446				hypothetical protein
JDBAEIFD_01319	CDS	3615				hypothetical protein
JDBAEIFD_01320	CDS	2079				hypothetical protein
JDBAEIFD_01321	CDS	507				hypothetical protein
JDBAEIFD_01322	CDS	285	acyP	3.6.1.7	COG1254	Acylphosphatase
JDBAEIFD_01323	CDS	873		1.2.-.-		Phthiodiolone/phenolphthiodiolone dimycocerosates ketoreductase
JDBAEIFD_01324	CDS	723	mtnN	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
JDBAEIFD_01325	CDS	468	luxS	4.4.1.21	COG1854	S-ribosylhomocysteine lyase
JDBAEIFD_01326	CDS	924				hypothetical protein
JDBAEIFD_01327	CDS	996	bcrA_2			Bacitracin transport ATP-binding protein BcrA
JDBAEIFD_01328	CDS	1260				hypothetical protein
JDBAEIFD_01329	CDS	642	tcrA		COG0745	Transcriptional regulatory protein TcrA
JDBAEIFD_01330	CDS	1332	sasA_6	2.7.-.-		Adaptive-response sensory-kinase SasA
JDBAEIFD_01331	CDS	2604	hppA_2	7.1.3.1	COG3808	K(+)-insensitive pyrophosphate-energized proton pump
JDBAEIFD_01332	CDS	834				hypothetical protein
JDBAEIFD_01333	CDS	426				hypothetical protein
JDBAEIFD_01334	CDS	1257				hypothetical protein
JDBAEIFD_01335	CDS	669	liaR_2		COG2197	Transcriptional regulatory protein LiaR
JDBAEIFD_01336	CDS	228				hypothetical protein
JDBAEIFD_01337	CDS	999				hypothetical protein
JDBAEIFD_01338	CDS	885				hypothetical protein
JDBAEIFD_01339	CDS	321				hypothetical protein
JDBAEIFD_01340	CDS	372	hslR		COG1188	Heat shock protein 15
JDBAEIFD_01341	CDS	1110				hypothetical protein
JDBAEIFD_01342	CDS	312				hypothetical protein
JDBAEIFD_01343	CDS	759	narX_1		COG2180	Nitrate reductase-like protein NarX
JDBAEIFD_01344	CDS	672				hypothetical protein
JDBAEIFD_01345	CDS	1677	narY_1	1.7.5.1	COG1140	Respiratory nitrate reductase 2 beta chain
JDBAEIFD_01346	CDS	3762	narG_1	1.7.5.1	COG5013	Nitrate reductase alpha subunit
JDBAEIFD_01347	CDS	1311	narK_2		COG2223	Nitrate/nitrite transporter NarK
JDBAEIFD_01348	CDS	735				hypothetical protein
JDBAEIFD_01349	CDS	1143				hypothetical protein
JDBAEIFD_01350	CDS	2667				hypothetical protein
JDBAEIFD_01351	CDS	1257	atzA	3.8.1.8		Atrazine chlorohydrolase
JDBAEIFD_01352	CDS	1320				hypothetical protein
JDBAEIFD_01353	CDS	1671	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
JDBAEIFD_01354	CDS	561				hypothetical protein
JDBAEIFD_01355	CDS	552	ompA			Outer membrane protein A
JDBAEIFD_01356	CDS	324				hypothetical protein
JDBAEIFD_01357	CDS	1056	fgd_4	1.1.98.2		F420-dependent glucose-6-phosphate dehydrogenase
JDBAEIFD_01358	CDS	1179	mlc_1		COG1940	Protein mlc
JDBAEIFD_01359	CDS	1329	dasA_4		COG1653	Diacetylchitobiose binding protein DasA
JDBAEIFD_01360	CDS	942	dasB		COG1175	Diacetylchitobiose uptake system permease protein DasB
JDBAEIFD_01361	CDS	939	dasC_2		COG0395	Diacetylchitobiose uptake system permease protein DasC
JDBAEIFD_01362	CDS	1005	glcK	2.7.1.2	COG1940	Glucokinase
JDBAEIFD_01363	CDS	783	nagB	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase
JDBAEIFD_01364	CDS	717				hypothetical protein
JDBAEIFD_01365	CDS	327				hypothetical protein
JDBAEIFD_01366	CDS	471				hypothetical protein
JDBAEIFD_01367	CDS	1818				hypothetical protein
JDBAEIFD_01368	CDS	156				hypothetical protein
JDBAEIFD_01369	CDS	1404	pncB1	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase pncB1
JDBAEIFD_01370	CDS	342	clpS			ATP-dependent Clp protease adapter protein ClpS
JDBAEIFD_01371	CDS	630				hypothetical protein
JDBAEIFD_01372	CDS	816	murI	5.1.1.3	COG0796	Glutamate racemase
JDBAEIFD_01373	CDS	789			COG1234	putative protein
JDBAEIFD_01374	CDS	576				hypothetical protein
JDBAEIFD_01375	CDS	789	rph	2.7.7.56	COG0689	Ribonuclease PH
JDBAEIFD_01376	CDS	627		3.6.1.66	COG0127	dITP/XTP pyrophosphatase
JDBAEIFD_01377	CDS	1695	yheS_1		COG0488	putative ABC transporter ATP-binding protein YheS
JDBAEIFD_01378	CDS	555				hypothetical protein
JDBAEIFD_01379	CDS	381	trxC		COG0526	Putative thioredoxin 2
JDBAEIFD_01380	tRNA	85				tRNA-Leu(tag)
JDBAEIFD_01381	CDS	468	bcp	1.11.1.15	COG1225	Putative peroxiredoxin
JDBAEIFD_01382	CDS	381	groS_2			10 kDa chaperonin
JDBAEIFD_01383	CDS	213				hypothetical protein
JDBAEIFD_01384	tRNA	76				tRNA-Lys(ctt)
JDBAEIFD_01385	CDS	1479	merA_1	1.16.1.1	COG1249	Mercuric reductase
JDBAEIFD_01386	CDS	1005				hypothetical protein
JDBAEIFD_01387	CDS	771	opuCB		COG1174	Glycine betaine/carnitine/choline transport system permease protein OpuCB
JDBAEIFD_01388	CDS	675	opuCD		COG1174	Carnitine transport permease protein OpuCD
JDBAEIFD_01389	CDS	1053	btuD_6	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JDBAEIFD_01390	CDS	930	dcsG	6.3.3.5		Cycloserine biosynthesis protein DcsG
JDBAEIFD_01391	tRNA	76				tRNA-His(gtg)
JDBAEIFD_01392	CDS	672	orn	3.1.-.-	COG1949	Oligoribonuclease
JDBAEIFD_01393	CDS	249				hypothetical protein
JDBAEIFD_01394	CDS	213				hypothetical protein
JDBAEIFD_01395	tRNA	74				tRNA-Arg(tct)
JDBAEIFD_01396	CDS	1770				hypothetical protein
JDBAEIFD_01397	CDS	1515	hflX_1			GTPase HflX
JDBAEIFD_01398	CDS	540				Single-stranded DNA-binding protein
JDBAEIFD_01399	CDS	1683	ettA_1		COG0488	Energy-dependent translational throttle protein EttA
JDBAEIFD_01400	CDS	2148	era_1			GTPase Era
JDBAEIFD_01401	CDS	1785	era_2			GTPase Era
JDBAEIFD_01402	CDS	501				hypothetical protein
JDBAEIFD_01403	CDS	885				hypothetical protein
JDBAEIFD_01404	CDS	1659				hypothetical protein
JDBAEIFD_01405	CDS	1002				hypothetical protein
JDBAEIFD_01406	CDS	870	tesB	3.1.2.-	COG1946	Acyl-CoA thioesterase 2
JDBAEIFD_01407	CDS	384	glbO		COG2346	Group 2 truncated hemoglobin GlbO
JDBAEIFD_01408	CDS	1698	ptsI_2	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
JDBAEIFD_01409	CDS	306				hypothetical protein
JDBAEIFD_01410	CDS	1203				hypothetical protein
JDBAEIFD_01411	CDS	2187		3.4.21.26		Prolyl endopeptidase
JDBAEIFD_01412	CDS	2139	malQ	2.4.1.25	COG1640	4-alpha-glucanotransferase
JDBAEIFD_01413	CDS	570	aroK_1	2.7.1.71		Shikimate kinase
JDBAEIFD_01414	CDS	2601	pepN	3.4.11.2		Aminopeptidase N
JDBAEIFD_01415	CDS	615				Thioredoxin-like reductase
JDBAEIFD_01416	CDS	510				hypothetical protein
JDBAEIFD_01417	CDS	1986	pepO	3.4.24.-	COG3590	Neutral endopeptidase
JDBAEIFD_01418	CDS	453	rpiB	5.3.1.6	COG0698	Ribose-5-phosphate isomerase B
JDBAEIFD_01419	CDS	270	ptsH_2			Phosphocarrier protein HPr
JDBAEIFD_01420	CDS	1680	ptsI_3	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
JDBAEIFD_01421	CDS	1353	nagE2		COG1263	PTS system N-acetylglucosamine-specific EIIC component
JDBAEIFD_01422	CDS	957				hypothetical protein
JDBAEIFD_01423	CDS	246	nagF_1	2.7.1.193	COG1264	PTS system N-acetylglucosamine-specific EIIB component
JDBAEIFD_01424	CDS	231	nagF_2	2.7.1.193	COG1264	PTS system N-acetylglucosamine-specific EIIB component
JDBAEIFD_01425	CDS	459	crr		COG2190	PTS system glucose-specific EIIA component
JDBAEIFD_01426	CDS	750	cutC		COG3142	Copper homeostasis protein CutC
JDBAEIFD_01427	CDS	1269	eis_1	2.3.1.-	COG4552	N-acetyltransferase Eis
JDBAEIFD_01428	CDS	1089				hypothetical protein
JDBAEIFD_01429	CDS	330				DNA base-flipping protein
JDBAEIFD_01430	CDS	1065		1.-.-.-		Putative coenzyme F420-dependent oxidoreductase
JDBAEIFD_01431	CDS	1011				hypothetical protein
JDBAEIFD_01432	CDS	348				hypothetical protein
JDBAEIFD_01433	CDS	585	cysE	2.3.1.30	COG1045	Serine acetyltransferase
JDBAEIFD_01434	CDS	936	cysK1	2.5.1.47	COG0031	O-acetylserine sulfhydrylase
JDBAEIFD_01435	CDS	672	axe2	3.1.1.72		Acetylxylan esterase
JDBAEIFD_01436	CDS	390				hypothetical protein
JDBAEIFD_01437	CDS	366				hypothetical protein
JDBAEIFD_01438	CDS	1047	tam_1	2.1.1.144		Trans-aconitate 2-methyltransferase
JDBAEIFD_01439	CDS	3012				hypothetical protein
JDBAEIFD_01440	CDS	789				hypothetical protein
JDBAEIFD_01441	tRNA	73				tRNA-Gly(tcc)
JDBAEIFD_01442	tRNA	75				tRNA-Pro(tgg)
JDBAEIFD_01443	CDS	882				hypothetical protein
JDBAEIFD_01444	CDS	750	tam_2	2.1.1.144		Trans-aconitate 2-methyltransferase
JDBAEIFD_01445	CDS	1332	rebG_1	4.3.3.5		4'-demethylrebeccamycin synthase
JDBAEIFD_01446	CDS	1401	tig	5.2.1.8	COG0544	Trigger factor
JDBAEIFD_01447	CDS	618	clpP1_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit 1
JDBAEIFD_01448	CDS	702	clpP2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit 2
JDBAEIFD_01449	CDS	1278	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
JDBAEIFD_01450	CDS	2703	ctpF	3.6.3.-	COG0474	putative cation-transporting ATPase F
JDBAEIFD_01451	CDS	762	ssuB	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
JDBAEIFD_01452	CDS	999	ssuA		COG0715	Putative aliphatic sulfonates-binding protein
JDBAEIFD_01453	CDS	807	ssuC_1		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
JDBAEIFD_01454	CDS	327				hypothetical protein
JDBAEIFD_01455	CDS	1200				putative protein
JDBAEIFD_01456	CDS	1815		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
JDBAEIFD_01457	CDS	2640	valS	6.1.1.9	COG0525	Valine--tRNA ligase
JDBAEIFD_01458	CDS	1014	fgd1_2	1.1.98.2	COG2141	F420-dependent glucose-6-phosphate dehydrogenase
JDBAEIFD_01459	CDS	786	fbiB		COG0778	Bifunctional F420 biosynthesis protein FbiB
JDBAEIFD_01460	CDS	498				hypothetical protein
JDBAEIFD_01461	CDS	846				hypothetical protein
JDBAEIFD_01462	CDS	792	drrA_3	3.6.3.-		Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
JDBAEIFD_01463	CDS	762	drrB_2			Daunorubicin/doxorubicin resistance ABC transporter permease protein DrrB
JDBAEIFD_01464	CDS	387				hypothetical protein
JDBAEIFD_01465	CDS	576				hypothetical protein
JDBAEIFD_01466	CDS	630	fbiD	2.7.7.68	COG1920	Phosphoenolpyruvate guanylyltransferase
JDBAEIFD_01467	CDS	987	fbiA	2.7.8.28	COG0391	Phosphoenolpyruvate transferase
JDBAEIFD_01468	CDS	810	fecE		COG1120	Fe(3+) dicitrate transport ATP-binding protein FecE
JDBAEIFD_01469	CDS	1086	btuC			Vitamin B12 import system permease protein BtuC
JDBAEIFD_01470	CDS	1011	btuF			Vitamin B12-binding protein
JDBAEIFD_01471	CDS	1437	ptsJ		COG1167	Vitamin B6 salvage pathway transcriptional repressor PtsJ
JDBAEIFD_01472	CDS	849		3.5.1.77		N-carbamoyl-D-amino acid hydrolase
JDBAEIFD_01473	CDS	1416		3.5.2.-		D-hydantoinase
JDBAEIFD_01474	CDS	1032	fgd_5	1.1.98.2		F420-dependent glucose-6-phosphate dehydrogenase
JDBAEIFD_01475	CDS	876				hypothetical protein
JDBAEIFD_01476	CDS	888	tauB	7.6.2.7	COG4525	Taurine import ATP-binding protein TauB
JDBAEIFD_01477	CDS	816				hypothetical protein
JDBAEIFD_01478	CDS	1158				hypothetical protein
JDBAEIFD_01479	CDS	1377	hpa/tpa	2.6.1.77	COG0161	Hypotaurine/taurine--pyruvate aminotransferase
JDBAEIFD_01480	CDS	105				hypothetical protein
JDBAEIFD_01481	CDS	765		1.-.-.-	COG4221	putative oxidoreductase
JDBAEIFD_01482	CDS	1782		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
JDBAEIFD_01483	CDS	1821		7.6.2.-	COG1132	Fatty acid ABC transporter ATP-binding/permease protein
JDBAEIFD_01484	CDS	519	gpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
JDBAEIFD_01485	CDS	282				hypothetical protein
JDBAEIFD_01486	CDS	648	degU_2		COG2197	Transcriptional regulatory protein DegU
JDBAEIFD_01487	CDS	2115				hypothetical protein
JDBAEIFD_01488	CDS	681				hypothetical protein
JDBAEIFD_01489	CDS	756	tipA			HTH-type transcriptional activator TipA
JDBAEIFD_01490	CDS	669		3.1.3.5	COG0546	5'-nucleotidase
JDBAEIFD_01491	CDS	597	pnuC		COG3201	Nicotinamide riboside transporter PnuC
JDBAEIFD_01492	CDS	1089	nadR		COG1056	Trifunctional NAD biosynthesis/regulator protein NadR
JDBAEIFD_01493	CDS	1596				hypothetical protein
JDBAEIFD_01494	CDS	945				hypothetical protein
JDBAEIFD_01495	CDS	1791				hypothetical protein
JDBAEIFD_01496	CDS	645				hypothetical protein
JDBAEIFD_01497	CDS	1614				hypothetical protein
JDBAEIFD_01498	CDS	1611	cenC_1	3.2.1.4		Endoglucanase C
JDBAEIFD_01499	CDS	2370				hypothetical protein
JDBAEIFD_01500	CDS	3285	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
JDBAEIFD_01501	CDS	1392	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
JDBAEIFD_01502	CDS	996	dhaK	2.7.1.121	COG2376	PEP-dependent dihydroxyacetone kinase, dihydroxyacetone-binding subunit DhaK
JDBAEIFD_01503	CDS	633	dhaL	2.7.1.121	COG2376	PEP-dependent dihydroxyacetone kinase, ADP-binding subunit DhaL
JDBAEIFD_01504	CDS	741	dhaM	2.7.1.121	COG1080	PEP-dependent dihydroxyacetone kinase, phosphoryl donor subunit DhaM
JDBAEIFD_01505	CDS	783	betI_5			HTH-type transcriptional regulator BetI
JDBAEIFD_01506	CDS	1722	bmr3_1			Multidrug resistance protein 3
JDBAEIFD_01507	CDS	402				hypothetical protein
JDBAEIFD_01508	CDS	426	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
JDBAEIFD_01509	CDS	3561	smc_2		COG1196	Chromosome partition protein Smc
JDBAEIFD_01510	CDS	336				hypothetical protein
JDBAEIFD_01511	CDS	1221	ftsY		COG0552	Signal recognition particle receptor FtsY
JDBAEIFD_01512	CDS	1308	amt			Ammonia channel
JDBAEIFD_01513	CDS	342	glnB		COG0347	Nitrogen regulatory protein P-II
JDBAEIFD_01514	tRNA	98				tRNA-Asp(gtc)
JDBAEIFD_01515	CDS	1608	ffh		COG0541	Signal recognition particle protein
JDBAEIFD_01516	CDS	1098			COG1228	putative protein
JDBAEIFD_01517	CDS	1593				hypothetical protein
JDBAEIFD_01518	CDS	429	rpsP		COG0228	30S ribosomal protein S16
JDBAEIFD_01519	CDS	240				hypothetical protein
JDBAEIFD_01520	CDS	555	rimM		COG0806	Ribosome maturation factor RimM
JDBAEIFD_01521	CDS	774	trmD	2.1.1.228	COG0336	tRNA (guanine-N(1)-)-methyltransferase
JDBAEIFD_01522	CDS	363	rplS		COG0335	50S ribosomal protein L19
JDBAEIFD_01523	CDS	849	lepB	3.4.21.89	COG0681	Signal peptidase I
JDBAEIFD_01524	CDS	819	rnhB			Ribonuclease HII
JDBAEIFD_01525	CDS	342				putative protein
JDBAEIFD_01526	CDS	357				hypothetical protein
JDBAEIFD_01527	CDS	1524	comM		COG0606	Competence protein ComM
JDBAEIFD_01528	CDS	1239	dprA		COG0758	Putative DNA processing protein DprA
JDBAEIFD_01529	CDS	891	sigD		COG1191	RNA polymerase sigma-D factor
JDBAEIFD_01530	CDS	546				hypothetical protein
JDBAEIFD_01531	CDS	969				hypothetical protein
JDBAEIFD_01532	CDS	846	tsf		COG0264	Elongation factor Ts
JDBAEIFD_01533	CDS	744	pyrH	2.7.4.22	COG0528	Uridylate kinase
JDBAEIFD_01534	CDS	558	frr		COG0233	Ribosome-recycling factor
JDBAEIFD_01535	CDS	852	cdsA	2.7.7.41	COG0575	Phosphatidate cytidylyltransferase
JDBAEIFD_01536	CDS	1125	rlmN	2.1.1.192	COG0820	Dual-specificity RNA methyltransferase RlmN
JDBAEIFD_01537	CDS	555				hypothetical protein
JDBAEIFD_01538	CDS	1164	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
JDBAEIFD_01539	CDS	1317	puuB	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
JDBAEIFD_01540	CDS	1323	rip1	3.4.24.-	COG0750	Zinc metalloprotease Rip1
JDBAEIFD_01541	CDS	1161	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
JDBAEIFD_01542	CDS	909	mshD_2	2.3.1.189		Mycothiol acetyltransferase
JDBAEIFD_01543	CDS	891	mutM	4.2.99.18		Formamidopyrimidine-DNA glycosylase
JDBAEIFD_01544	CDS	1794	proS	6.1.1.15	COG0442	Proline--tRNA ligase
JDBAEIFD_01545	CDS	1155				hypothetical protein
JDBAEIFD_01546	CDS	582	rimP		COG0779	Ribosome maturation factor RimP
JDBAEIFD_01547	CDS	1053	nusA		COG0195	Transcription termination/antitermination protein NusA
JDBAEIFD_01548	CDS	1851	infB		COG0532	Translation initiation factor IF-2
JDBAEIFD_01549	CDS	453	rbfA			Ribosome-binding factor A
JDBAEIFD_01550	CDS	1482	stp_3			Multidrug resistance protein Stp
JDBAEIFD_01551	CDS	537	betI_6			HTH-type transcriptional regulator BetI
JDBAEIFD_01552	CDS	948	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
JDBAEIFD_01553	CDS	3306	cenC_2	3.2.1.4		Endoglucanase C
JDBAEIFD_01554	CDS	1041	ribF			Bifunctional riboflavin kinase/FMN adenylyltransferase
JDBAEIFD_01555	CDS	270	rpsO			30S ribosomal protein S15
JDBAEIFD_01556	CDS	2229	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
JDBAEIFD_01557	CDS	1347		3.4.24.-	COG0612	putative zinc protease
JDBAEIFD_01558	CDS	819				hypothetical protein
JDBAEIFD_01559	CDS	753	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
JDBAEIFD_01560	CDS	477				hypothetical protein
JDBAEIFD_01561	CDS	567				hypothetical protein
JDBAEIFD_01562	CDS	321				hypothetical protein
JDBAEIFD_01563	CDS	792				hypothetical protein
JDBAEIFD_01564	CDS	1479	sad	1.2.1.16		Succinate-semialdehyde dehydrogenase
JDBAEIFD_01565	CDS	846	thyA	2.1.1.45	COG0207	Thymidylate synthase ThyA
JDBAEIFD_01566	CDS	504	folA	1.5.1.3	COG0262	Dihydrofolate reductase
JDBAEIFD_01567	CDS	918	dapA_1	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
JDBAEIFD_01568	CDS	1686	rnj	3.1.-.-	COG0595	Ribonuclease J
JDBAEIFD_01569	CDS	942				hypothetical protein
JDBAEIFD_01570	CDS	945	cdhR_1		COG4977	HTH-type transcriptional regulator CdhR
JDBAEIFD_01571	CDS	867				hypothetical protein
JDBAEIFD_01572	CDS	1134				hypothetical protein
JDBAEIFD_01573	CDS	2508				hypothetical protein
JDBAEIFD_01574	CDS	2196				hypothetical protein
JDBAEIFD_01575	CDS	1305				hypothetical protein
JDBAEIFD_01576	CDS	708	pgsA	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
JDBAEIFD_01577	CDS	486	cinA		COG1058	Putative competence-damage inducible protein
JDBAEIFD_01578	CDS	342				hypothetical protein
JDBAEIFD_01579	CDS	777	nei	3.2.2.-	COG0266	Endonuclease 8
JDBAEIFD_01580	CDS	5007	rhlE_1	3.6.4.13		ATP-dependent RNA helicase RhlE
JDBAEIFD_01581	CDS	234				hypothetical protein
JDBAEIFD_01582	CDS	2088				hypothetical protein
JDBAEIFD_01583	CDS	867				hypothetical protein
JDBAEIFD_01584	CDS	1041	recA		COG0468	Protein RecA
JDBAEIFD_01585	CDS	573	recX		COG2137	Regulatory protein RecX
JDBAEIFD_01586	CDS	1566	rny	3.1.-.-		Ribonuclease Y
JDBAEIFD_01587	CDS	864				hypothetical protein
JDBAEIFD_01588	CDS	690	glnM		COG0765	putative glutamine ABC transporter permease protein GlnM
JDBAEIFD_01589	CDS	867	glnH		COG0834	ABC transporter glutamine-binding protein GlnH
JDBAEIFD_01590	CDS	789	glnQ_2			Glutamine transport ATP-binding protein GlnQ
JDBAEIFD_01591	CDS	1569	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
JDBAEIFD_01592	CDS	522				hypothetical protein
JDBAEIFD_01593	CDS	600				hypothetical protein
JDBAEIFD_01594	CDS	948				hypothetical protein
JDBAEIFD_01595	CDS	957	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
JDBAEIFD_01596	CDS	993	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
JDBAEIFD_01597	CDS	399				hypothetical protein
JDBAEIFD_01598	CDS	612	rsmC	2.1.1.172	COG2813	Ribosomal RNA small subunit methyltransferase C
JDBAEIFD_01599	CDS	1521	hflX_2			GTPase HflX
JDBAEIFD_01600	CDS	2106	dinG	3.6.4.12	COG1199	putative ATP-dependent helicase DinG 
JDBAEIFD_01601	CDS	1002	ldh2	1.1.1.27	COG0039	L-lactate dehydrogenase 2
JDBAEIFD_01602	CDS	276				hypothetical protein
JDBAEIFD_01603	CDS	762	lexA	3.4.21.88	COG1974	LexA repressor
JDBAEIFD_01604	CDS	459	yneA			Cell division suppressor protein YneA
JDBAEIFD_01605	CDS	534	nrdR		COG1327	Transcriptional repressor NrdR
JDBAEIFD_01606	CDS	2052	dpp5_2	3.4.14.-	COG1506	Dipeptidyl-peptidase 5
JDBAEIFD_01607	CDS	180	gpr_1	1.1.1.-	COG0667	L-glyceraldehyde 3-phosphate reductase
JDBAEIFD_01608	CDS	861	gpr_2	1.1.1.-	COG0667	L-glyceraldehyde 3-phosphate reductase
JDBAEIFD_01609	CDS	198				hypothetical protein
JDBAEIFD_01610	CDS	1257	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
JDBAEIFD_01611	CDS	2253				hypothetical protein
JDBAEIFD_01612	CDS	1227				hypothetical protein
JDBAEIFD_01613	CDS	1590	sasA_7	2.7.-.-		Adaptive-response sensory-kinase SasA
JDBAEIFD_01614	CDS	441	rcp1			Response regulator rcp1
JDBAEIFD_01615	CDS	939				hypothetical protein
JDBAEIFD_01616	CDS	204	scoF_1		COG1278	Cold shock protein ScoF
JDBAEIFD_01617	CDS	831	speE	2.5.1.16		Polyamine aminopropyltransferase
JDBAEIFD_01618	CDS	495				hypothetical protein
JDBAEIFD_01619	CDS	1272	dinB_1	2.7.7.7		DNA polymerase IV
JDBAEIFD_01620	CDS	393				hypothetical protein
JDBAEIFD_01621	CDS	960				hypothetical protein
JDBAEIFD_01622	CDS	1242				hypothetical protein
JDBAEIFD_01623	CDS	1014				hypothetical protein
JDBAEIFD_01624	CDS	477	mraZ			Transcriptional regulator MraZ
JDBAEIFD_01625	CDS	1014	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
JDBAEIFD_01626	CDS	417	ftsL_1			Cell division protein FtsL
JDBAEIFD_01627	CDS	1986	pbpB		COG0768	Penicillin-binding protein PbpB
JDBAEIFD_01628	CDS	1581	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
JDBAEIFD_01629	CDS	1458	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
JDBAEIFD_01630	CDS	1083	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
JDBAEIFD_01631	CDS	1431	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
JDBAEIFD_01632	CDS	1266	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
JDBAEIFD_01633	CDS	1140	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
JDBAEIFD_01634	CDS	1425	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
JDBAEIFD_01635	CDS	804	ftsQ		COG1589	Cell division protein FtsQ
JDBAEIFD_01636	CDS	1257	ftsZ			Cell division protein FtsZ
JDBAEIFD_01637	CDS	747		1.10.3.-	COG1496	Polyphenol oxidase
JDBAEIFD_01638	CDS	483	sepF			Cell division protein SepF
JDBAEIFD_01639	CDS	291				hypothetical protein
JDBAEIFD_01640	CDS	660			COG3599	Cell wall synthesis protein Wag31
JDBAEIFD_01641	CDS	456	dksA_2			RNA polymerase-binding transcription factor DksA
