locus_tag	ftype	length_bp	gene	EC_number	COG	product
JJECMPOM_01877	CDS	1875	mobA	1.14.13.23	COG0654	3-hydroxybenzoate 4-monooxygenase
JJECMPOM_01878	CDS	786	hpcG	4.2.1.163		2-oxo-hept-4-ene-1,7-dioate hydratase
JJECMPOM_01879	CDS	834	hpcH	4.1.2.52	COG3836	4-hydroxy-2-oxo-heptane-1,7-dioate aldolase
JJECMPOM_01880	CDS	921	yihR		COG2017	putative protein YihR
JJECMPOM_01881	CDS	2835	hrpB	3.6.4.13	COG1643	ATP-dependent RNA helicase HrpB
JJECMPOM_01882	CDS	912	araQ_3		COG0395	L-arabinose transport system permease protein AraQ
JJECMPOM_01883	CDS	864	lacF_6			Lactose transport system permease protein LacF
JJECMPOM_01884	CDS	1344				hypothetical protein
JJECMPOM_01885	CDS	2172		2.4.1.211		1,3-beta-galactosyl-N-acetylhexosamine phosphorylase
JJECMPOM_01886	CDS	795	glpR_2		COG1349	Glycerol-3-phosphate regulon repressor
JJECMPOM_01887	CDS	882	glmS_2	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
JJECMPOM_01888	CDS	936	glcK	2.7.1.2	COG1940	Glucokinase
JJECMPOM_01889	CDS	942	lacC	2.7.1.144		Tagatose-6-phosphate kinase
JJECMPOM_01890	CDS	840	fba_3	4.1.2.13		Fructose-bisphosphate aldolase
JJECMPOM_01891	CDS	2568				hypothetical protein
JJECMPOM_01892	CDS	1458	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
JJECMPOM_01893	CDS	1686	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
JJECMPOM_01894	CDS	450	rpiB	5.3.1.6	COG0698	Ribose-5-phosphate isomerase B
JJECMPOM_01895	tRNA	74				tRNA-Arg(ccg)
JJECMPOM_01896	CDS	627				hypothetical protein
JJECMPOM_01897	CDS	696	nth_2	4.2.99.18		Endonuclease III
JJECMPOM_01898	CDS	840				hypothetical protein
JJECMPOM_01899	CDS	1152	fucO	1.1.1.77	COG1454	Lactaldehyde reductase
JJECMPOM_01900	CDS	606	desR_1		COG2197	Transcriptional regulatory protein DesR
JJECMPOM_01901	CDS	1299				hypothetical protein
JJECMPOM_01902	CDS	852				hypothetical protein
JJECMPOM_01903	CDS	996	drrA_3	3.6.3.-	COG1131	Doxorubicin resistance ATP-binding protein DrrA
JJECMPOM_01904	CDS	705				hypothetical protein
JJECMPOM_01905	CDS	798	ugpQ_2	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, cytoplasmic
JJECMPOM_01906	CDS	915				hypothetical protein
JJECMPOM_01907	CDS	1047			COG1253	putative protein
JJECMPOM_01908	CDS	1332				hypothetical protein
JJECMPOM_01909	CDS	3864	kgd	2.2.1.5	COG0508	Multifunctional 2-oxoglutarate metabolism enzyme
JJECMPOM_01910	CDS	600				hypothetical protein
JJECMPOM_01911	CDS	501				hypothetical protein
JJECMPOM_01912	CDS	1584	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
JJECMPOM_01913	CDS	1119	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
JJECMPOM_01914	CDS	120				hypothetical protein
JJECMPOM_01915	CDS	1446	cpdA	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
JJECMPOM_01916	CDS	3219	smc_8			Chromosome partition protein Smc
JJECMPOM_01917	CDS	459				hypothetical protein
JJECMPOM_01918	CDS	1662				Iron-sulfur cluster carrier protein
JJECMPOM_01919	CDS	648				hypothetical protein
JJECMPOM_01920	CDS	213				hypothetical protein
JJECMPOM_01921	CDS	558				hypothetical protein
JJECMPOM_01922	CDS	1200				hypothetical protein
JJECMPOM_01923	CDS	552				hypothetical protein
JJECMPOM_01924	CDS	2790	secA			Protein translocase subunit SecA
JJECMPOM_01925	CDS	651	hpf		COG1544	Ribosome hibernation promotion factor
JJECMPOM_01926	CDS	666				hypothetical protein
JJECMPOM_01927	CDS	1665	lpqB			Lipoprotein LpqB
JJECMPOM_01928	CDS	1629	mtrB	2.7.13.3		Sensor histidine kinase MtrB
JJECMPOM_01929	CDS	717	mtrA		COG0745	DNA-binding response regulator MtrA
JJECMPOM_01930	CDS	1197				hypothetical protein
JJECMPOM_01931	CDS	627				hypothetical protein
JJECMPOM_01932	CDS	1305				putative membrane protein
JJECMPOM_01933	CDS	1170	ravA	3.6.3.-		ATPase RavA
JJECMPOM_01934	CDS	1377				hypothetical protein
JJECMPOM_01935	CDS	993				hypothetical protein
JJECMPOM_01936	CDS	837				hypothetical protein
JJECMPOM_01937	CDS	588				hypothetical protein
JJECMPOM_01938	CDS	462				hypothetical protein
JJECMPOM_01939	CDS	1851				hypothetical protein
JJECMPOM_01940	CDS	3186				hypothetical protein
JJECMPOM_01941	CDS	297	whiB_2			Transcriptional regulator WhiB
JJECMPOM_01942	CDS	792				hypothetical protein
JJECMPOM_01943	CDS	1161	glf	5.4.99.9	COG0562	UDP-galactopyranose mutase
JJECMPOM_01944	CDS	1326	tuaD	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase TuaD
JJECMPOM_01945	CDS	987	arnC_3	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
JJECMPOM_01946	CDS	1116				hypothetical protein
JJECMPOM_01947	CDS	948				hypothetical protein
JJECMPOM_01948	CDS	966				hypothetical protein
JJECMPOM_01949	CDS	1005	rmlB	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
JJECMPOM_01950	CDS	234				hypothetical protein
JJECMPOM_01951	rRNA	106				5S ribosomal RNA
JJECMPOM_01952	CDS	264				hypothetical protein
JJECMPOM_01953	CDS	663				hypothetical protein
JJECMPOM_01954	CDS	5643				hypothetical protein
JJECMPOM_01955	CDS	1254	glpC		COG0247	Anaerobic glycerol-3-phosphate dehydrogenase subunit C
JJECMPOM_01956	CDS	1251	glpB	1.1.5.3	COG3075	Anaerobic glycerol-3-phosphate dehydrogenase subunit B
JJECMPOM_01957	CDS	1656	glpA	1.1.5.3	COG0578	Anaerobic glycerol-3-phosphate dehydrogenase subunit A
JJECMPOM_01958	CDS	2028	pepO	3.4.24.-		Neutral endopeptidase
JJECMPOM_01959	CDS	798				hypothetical protein
JJECMPOM_01960	CDS	2556	pepN_2	3.4.11.2		Aminopeptidase N
JJECMPOM_01961	CDS	8313	glgX_1	3.2.1.196		Glycogen debranching enzyme
JJECMPOM_01962	CDS	234	nagF	2.7.1.193	COG1264	PTS system N-acetylglucosamine-specific EIIB component
JJECMPOM_01963	CDS	465	crr_2		COG2190	PTS system glucose-specific EIIA component
	repeat_region	777				
JJECMPOM_01964	CDS	807				hypothetical protein
JJECMPOM_01965	CDS	636				hypothetical protein
JJECMPOM_01966	CDS	2139	malQ	2.4.1.25	COG1640	4-alpha-glucanotransferase
JJECMPOM_01967	CDS	288				hypothetical protein
JJECMPOM_01968	CDS	954	tesB	3.1.2.-	COG1946	Acyl-CoA thioesterase 2
JJECMPOM_01969	CDS	711				hypothetical protein
JJECMPOM_01970	CDS	1779	ettA_2		COG0488	Energy-dependent translational throttle protein EttA
JJECMPOM_01971	CDS	888	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
JJECMPOM_01972	CDS	1812	purK_2	6.3.4.18		N5-carboxyaminoimidazole ribonucleotide synthase
JJECMPOM_01973	CDS	1566	accD5	6.4.1.3	COG4799	putative propionyl-CoA carboxylase beta chain 5
JJECMPOM_01974	CDS	9252				hypothetical protein
JJECMPOM_01975	CDS	636				hypothetical protein
JJECMPOM_01976	CDS	687				Single-stranded DNA-binding protein
JJECMPOM_01977	CDS	654	orn	3.1.-.-	COG1949	Oligoribonuclease
JJECMPOM_01978	CDS	1290	ilvA	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
JJECMPOM_01979	CDS	441				hypothetical protein
JJECMPOM_01980	tRNA	74				tRNA-Arg(tct)
JJECMPOM_01981	CDS	585				hypothetical protein
JJECMPOM_01982	CDS	588				hypothetical protein
JJECMPOM_01983	CDS	753				hypothetical protein
JJECMPOM_01984	CDS	996	rbsB		COG1879	Ribose import binding protein RbsB
JJECMPOM_01985	CDS	1023	rbsC_2		COG1172	Ribose import permease protein RbsC
JJECMPOM_01986	CDS	1536	rbsA_3	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
JJECMPOM_01987	CDS	1053	iolX	1.1.1.370	COG0673	scyllo-inositol 2-dehydrogenase (NAD(+))
JJECMPOM_01988	CDS	1470				hypothetical protein
JJECMPOM_01989	CDS	171	rpmF			50S ribosomal protein L32
JJECMPOM_01990	CDS	657	yigZ		COG1739	IMPACT family member YigZ
JJECMPOM_01991	CDS	933	cysK1	2.5.1.47	COG0031	O-acetylserine sulfhydrylase
JJECMPOM_01992	CDS	747	dapH	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
JJECMPOM_01993	CDS	543				hypothetical protein
JJECMPOM_01994	CDS	975	nei1	3.2.2.-	COG0266	Endonuclease 8 1
JJECMPOM_01995	CDS	2943	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
JJECMPOM_01996	CDS	453			COG0537	putative HIT-like protein
JJECMPOM_01997	CDS	696	ideR_2		COG1321	Iron-dependent repressor IdeR
JJECMPOM_01998	tRNA	76				tRNA-Lys(ctt)
JJECMPOM_01999	tRNA	74				tRNA-Lys(ctt)
JJECMPOM_02000	CDS	933				hypothetical protein
JJECMPOM_02001	CDS	318	gdx		COG2076	Guanidinium exporter
JJECMPOM_02002	CDS	477	bcp	1.11.1.15	COG1225	Putative peroxiredoxin
JJECMPOM_02003	CDS	1146				hypothetical protein
JJECMPOM_02004	CDS	678	mntR			HTH-type transcriptional regulator MntR
JJECMPOM_02005	CDS	495	nrdI_2		COG1780	Protein NrdI
JJECMPOM_02006	CDS	2142	nrdE2_2	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase subunit alpha 2
JJECMPOM_02007	CDS	1026	nrdF2_2	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta nrdF2
JJECMPOM_02008	CDS	570	chrR	1.6.5.2	COG0431	Quinone reductase
JJECMPOM_02009	CDS	903	nadK	2.7.1.23		NAD kinase
JJECMPOM_02010	CDS	1005				hypothetical protein
JJECMPOM_02011	CDS	750				hypothetical protein
JJECMPOM_02012	tRNA	83				tRNA-Leu(tag)
JJECMPOM_02013	CDS	789	nirC		COG2116	Nitrite transporter NirC
JJECMPOM_02014	CDS	1089	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
JJECMPOM_02015	CDS	1266	iscS	2.8.1.7	COG1104	IscS-like cysteine desulfurase
JJECMPOM_02016	CDS	975	etfA		COG2025	Electron transfer flavoprotein subunit alpha
JJECMPOM_02017	CDS	765	etfB		COG2086	Electron transfer flavoprotein subunit beta
JJECMPOM_02018	CDS	2247	glgX_2	3.2.1.-	COG1523	Glycogen operon protein GlgX 
JJECMPOM_02019	CDS	1101	trpS2	6.1.1.2	COG0180	Tryptophan--tRNA ligase 2
JJECMPOM_02020	CDS	1044	dap	3.4.11.19		D-aminopeptidase
JJECMPOM_02021	CDS	813				hypothetical protein
JJECMPOM_02022	CDS	2040	glgE1	2.4.99.16	COG0366	Alpha-1,4-glucan:maltose-1-phosphate maltosyltransferase 1
JJECMPOM_02023	CDS	2184	glgB	2.4.1.18	COG0296	1,4-alpha-glucan branching enzyme GlgB
JJECMPOM_02024	CDS	1035				hypothetical protein
JJECMPOM_02025	CDS	663	ssuB	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
JJECMPOM_02026	CDS	1104				hypothetical protein
JJECMPOM_02027	CDS	795				hypothetical protein
JJECMPOM_02028	CDS	804				hypothetical protein
JJECMPOM_02029	CDS	972			COG3118	putative protein
JJECMPOM_02030	CDS	1014				hypothetical protein
JJECMPOM_02031	CDS	1773				hypothetical protein
JJECMPOM_02032	CDS	1224	nagA	3.5.1.25	COG1820	N-acetylglucosamine-6-phosphate deacetylase
JJECMPOM_02033	CDS	1269				hypothetical protein
JJECMPOM_02034	CDS	702	nucS	3.1.-.-	COG1637	Endonuclease NucS
JJECMPOM_02035	CDS	411				hypothetical protein
JJECMPOM_02036	CDS	264	atpC		COG0355	ATP synthase epsilon chain
JJECMPOM_02037	CDS	1470	atpD	7.1.2.2		ATP synthase subunit beta
JJECMPOM_02038	CDS	930	atpG			ATP synthase gamma chain
JJECMPOM_02039	CDS	1635	atpA	7.1.2.2		ATP synthase subunit alpha
JJECMPOM_02040	CDS	825	atpH			ATP synthase subunit delta
JJECMPOM_02041	CDS	567	atpF		COG0711	ATP synthase subunit b
JJECMPOM_02042	CDS	207	atpE		COG0636	ATP synthase subunit c
JJECMPOM_02043	CDS	882	atpB			ATP synthase subunit a
JJECMPOM_02044	CDS	498				hypothetical protein
JJECMPOM_02045	CDS	1143	wecA	2.7.8.35	COG0472	Decaprenyl-phosphate N-acetylglucosaminephosphotransferase
JJECMPOM_02046	CDS	651		2.7.7.87	COG0009	Putative threonylcarbamoyl-AMP synthase
JJECMPOM_02047	CDS	966	prmC_2	2.1.1.297		Release factor glutamine methyltransferase
JJECMPOM_02048	CDS	1098	prfA		COG0216	Peptide chain release factor 1
JJECMPOM_02049	CDS	213	rpmE		COG0254	50S ribosomal protein L31
JJECMPOM_02050	CDS	969				hypothetical protein
JJECMPOM_02051	CDS	1575				hypothetical protein
JJECMPOM_02052	CDS	1470				hypothetical protein
JJECMPOM_02053	CDS	1017				hypothetical protein
JJECMPOM_02054	CDS	1560				hypothetical protein
JJECMPOM_02055	CDS	1878	rho	3.6.4.-		Transcription termination factor Rho
JJECMPOM_02056	CDS	963	thrB_3	2.7.1.39	COG0083	Homoserine kinase
JJECMPOM_02057	CDS	1119	thrC	4.2.3.1	COG0498	Threonine synthase
JJECMPOM_02058	CDS	1308	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
JJECMPOM_02059	CDS	1041				hypothetical protein
JJECMPOM_02060	CDS	2097	pflB	2.3.1.54	COG1882	Formate acetyltransferase 1
JJECMPOM_02061	CDS	252	grcA			Autonomous glycyl radical cofactor
JJECMPOM_02062	CDS	876	pflA	1.97.1.4	COG1180	Pyruvate formate-lyase 1-activating enzyme
JJECMPOM_02063	CDS	1458	sqr	1.8.5.4	COG0446	Sulfide-quinone reductase
JJECMPOM_02064	CDS	186				hypothetical protein
JJECMPOM_02065	CDS	660	desR_2		COG2197	Transcriptional regulatory protein DesR
JJECMPOM_02066	CDS	1374				hypothetical protein
JJECMPOM_02067	CDS	825				hypothetical protein
JJECMPOM_02068	CDS	1113	btuD_15	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JJECMPOM_02069	CDS	1098	thiB		COG4143	Thiamine-binding periplasmic protein
JJECMPOM_02070	CDS	1674				hypothetical protein
JJECMPOM_02071	CDS	1131	btuD_16	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JJECMPOM_02072	CDS	1050				hypothetical protein
JJECMPOM_02073	CDS	1065	btuC_2			Vitamin B12 import system permease protein BtuC
JJECMPOM_02074	CDS	1167	feuC		COG0609	Iron-uptake system permease protein FeuC
JJECMPOM_02075	CDS	921	yusV		COG1120	putative siderophore transport system ATP-binding protein YusV
JJECMPOM_02076	CDS	1158				hypothetical protein
JJECMPOM_02077	CDS	1095			COG3177	putative protein
JJECMPOM_02078	CDS	747				hypothetical protein
JJECMPOM_02079	CDS	168				hypothetical protein
JJECMPOM_02080	CDS	435				hypothetical protein
JJECMPOM_02081	CDS	189				hypothetical protein
JJECMPOM_02082	CDS	192				hypothetical protein
JJECMPOM_02083	CDS	576	lacB	5.3.1.26		Galactose-6-phosphate isomerase subunit LacB
JJECMPOM_02084	CDS	1044	araH		COG1172	L-arabinose transport system permease protein AraH
JJECMPOM_02085	CDS	1011	rbsC_3		COG1172	Ribose import permease protein RbsC
JJECMPOM_02086	CDS	1620	mglA	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
JJECMPOM_02087	CDS	1065	lsrB			Autoinducer 2-binding protein LsrB
JJECMPOM_02088	CDS	918	rbsK	2.7.1.15	COG0524	Ribokinase
JJECMPOM_02089	CDS	1047				hypothetical protein
JJECMPOM_02090	tRNA	90				tRNA-Ser(gct)
JJECMPOM_02091	tRNA	90				tRNA-Ser(tga)
JJECMPOM_02092	CDS	2547				hypothetical protein
JJECMPOM_02093	CDS	1671	pgm	5.4.2.2	COG0033	Phosphoglucomutase
JJECMPOM_02094	CDS	1218				hypothetical protein
JJECMPOM_02095	CDS	1467				hypothetical protein
JJECMPOM_02096	CDS	1431				hypothetical protein
JJECMPOM_02097	CDS	1257				hypothetical protein
JJECMPOM_02098	CDS	1227				hypothetical protein
JJECMPOM_02099	CDS	2211	RBKS_2	2.7.1.15		Ribokinase
JJECMPOM_02100	CDS	1626	oppA		COG4166	Oligopeptide-binding protein OppA
JJECMPOM_02101	CDS	927	dppB		COG0601	Dipeptide transport system permease protein DppB
JJECMPOM_02102	CDS	969	oppC		COG1173	Oligopeptide transport system permease protein OppC
JJECMPOM_02103	CDS	1746			COG1123	putative ABC transporter ATP-binding protein
JJECMPOM_02104	CDS	1056	cytR_2		COG1609	HTH-type transcriptional repressor CytR
JJECMPOM_02105	CDS	1962				hypothetical protein
JJECMPOM_02106	CDS	1068	gpr	1.1.1.-	COG0667	L-glyceraldehyde 3-phosphate reductase
JJECMPOM_02107	tRNA	74				tRNA-Arg(acg)
JJECMPOM_02108	CDS	378				hypothetical protein
JJECMPOM_02109	CDS	981	gluQ	6.1.1.-		Glutamyl-Q tRNA(Asp) synthetase
JJECMPOM_02110	CDS	369				hypothetical protein
JJECMPOM_02111	CDS	258				hypothetical protein
JJECMPOM_02112	CDS	864	crcB			Putative fluoride ion transporter CrcB
JJECMPOM_02113	CDS	993	btuD_17	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JJECMPOM_02114	CDS	783				hypothetical protein
JJECMPOM_02115	CDS	846			COG1464	Membrane lipoprotein TpN32
JJECMPOM_02116	CDS	597				hypothetical protein
JJECMPOM_02117	CDS	639	upp	2.4.2.9		Uracil phosphoribosyltransferase
JJECMPOM_02118	CDS	870	tadA	3.5.4.33		tRNA-specific adenosine deaminase
JJECMPOM_02119	CDS	4947				hypothetical protein
JJECMPOM_02120	CDS	675				hypothetical protein
JJECMPOM_02121	tRNA	74				tRNA-Phe(gaa)
JJECMPOM_02122	tRNA	76				tRNA-Asp(gtc)
JJECMPOM_02123	tRNA	74				tRNA-Glu(ttc)
JJECMPOM_02124	CDS	1779				hypothetical protein
JJECMPOM_02125	CDS	432	msrB	1.8.4.12		Peptide methionine sulfoxide reductase MsrB
JJECMPOM_02126	CDS	885	rhtA		COG5006	Threonine/homoserine exporter RhtA
JJECMPOM_02127	CDS	363				hypothetical protein
JJECMPOM_02128	CDS	105				hypothetical protein
JJECMPOM_02129	tRNA	73				tRNA-Lys(ttt)
JJECMPOM_02130	CDS	642				hypothetical protein
JJECMPOM_02131	CDS	2571	ppk	2.7.4.1	COG0855	Polyphosphate kinase
JJECMPOM_02132	CDS	1065				hypothetical protein
JJECMPOM_02133	CDS	456				hypothetical protein
JJECMPOM_02134	CDS	1062				hypothetical protein
JJECMPOM_02135	CDS	630				hypothetical protein
JJECMPOM_02136	CDS	1836	pckG_2	4.1.1.32	COG1274	Phosphoenolpyruvate carboxykinase [GTP]
JJECMPOM_02137	CDS	231				hypothetical protein
JJECMPOM_02138	CDS	399				hypothetical protein
JJECMPOM_02139	CDS	378				hypothetical protein
